AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,Breed,Color,Age_days,Year,Month,Day,Hour,Minute,Mix,First_Breed,Second_Breed,has_name
A703383,1956,2015-05-28 15:25:00,5,13,1,632,147,3650.0,2015,5,28,15,25,False,65,0,False
A689749,7090,2014-10-18 16:55:00,1,0,0,775,117,60.0,2014,10,18,16,55,True,80,0,False
A699816,5506,2015-04-11 18:01:00,1,0,1,553,311,3650.0,2015,4,11,18,1,True,61,0,False
A701791,288,2015-07-19 14:37:00,1,7,0,767,125,730.0,2015,7,19,14,37,True,78,0,False
A625690,5944,2014-07-21 11:09:00,4,0,1,1415,361,2555.0,2014,7,21,11,9,True,170,0,False
A686406,0,2014-08-25 17:12:00,1,0,1,351,313,365.0,2014,8,25,17,12,False,40,42,True
A710318,7117,2015-09-17 13:48:00,5,13,1,1293,110,1825.0,2015,9,17,13,48,True,159,0,False
A698972,3720,2015-03-23 17:50:00,4,0,1,553,35,2190.0,2015,3,23,17,50,True,61,0,False
A710380,0,2015-08-22 15:44:00,5,13,0,775,117,7.0,2015,8,22,15,44,True,80,0,True
A683309,0,2014-07-17 18:06:00,3,4,1,1293,327,2555.0,2014,7,17,18,6,True,159,0,True
A640316,3627,2013-10-02 17:43:00,1,0,1,535,6,365.0,2013,10,2,17,43,True,60,0,False
A682760,3309,2014-07-10 12:48:00,1,0,1,994,370,365.0,2014,7,10,12,48,False,117,48,False
A701707,0,2015-05-03 17:24:00,5,13,0,775,246,14.0,2015,5,3,17,24,True,80,0,True
A669534,0,2013-12-24 15:03:00,5,15,0,775,246,365.0,2013,12,24,15,3,True,80,0,True
A588218,6156,2014-12-03 14:24:00,4,0,1,840,29,1825.0,2014,12,3,14,24,False,98,0,False
A669795,6225,2014-08-11 11:12:00,4,0,1,1451,40,730.0,2014,8,11,11,12,True,173,0,False
A674448,2995,2014-03-18 17:04:00,1,0,1,1520,379,300.0,2014,3,18,17,4,True,185,0,False
A701647,0,2015-05-25 14:15:00,5,13,0,775,6,90.0,2015,5,25,14,15,True,80,0,True
A672467,235,2014-02-14 18:59:00,1,0,1,477,204,270.0,2014,2,14,18,59,False,55,36,False
A712244,0,2015-09-21 15:57:00,5,13,0,775,43,30.0,2015,9,21,15,57,True,80,0,True
A677462,0,2014-04-25 15:17:00,5,13,0,775,46,0.0,2014,4,25,15,17,True,80,0,True
A715761,0,2015-11-10 09:00:00,5,15,0,775,156,1825.0,2015,11,10,9,0,True,80,0,True
A720860,0,2016-02-20 21:16:00,1,0,1,553,182,240.0,2016,2,20,21,16,True,61,0,True
A701337,0,2015-04-30 14:43:00,5,13,1,450,183,365.0,2015,4,30,14,43,True,52,0,True
A710881,6280,2015-10-14 10:12:00,1,7,0,775,246,60.0,2015,10,14,10,12,True,80,0,False
A663948,5856,2013-10-08 17:23:00,4,0,0,774,43,90.0,2013,10,8,17,23,False,80,0,False
A699819,1581,2015-04-06 15:37:00,4,0,1,553,182,5110.0,2015,4,6,15,37,True,61,0,False
A674638,6348,2014-03-16 10:48:00,4,0,1,1023,167,2555.0,2014,3,16,10,48,True,124,0,False
A718743,5142,2016-01-10 11:36:00,1,0,1,1499,230,730.0,2016,1,10,11,36,False,183,0,False
A714820,4148,2015-11-05 00:00:00,5,13,1,1338,100,180.0,2015,11,5,0,0,True,161,0,False
A667613,5354,2014-01-13 15:18:00,1,0,1,155,327,330.0,2014,1,13,15,18,True,17,0,False
A696059,1368,2015-02-05 14:28:00,1,0,1,553,327,1095.0,2015,2,5,14,28,True,61,0,False
A690806,2896,2014-11-07 13:36:00,5,13,0,767,43,60.0,2014,11,7,13,36,True,78,0,False
A676494,3415,2014-04-27 15:11:00,1,0,1,1041,43,365.0,2014,4,27,15,11,False,124,24,False
A689138,0,2014-09-29 18:28:00,3,16,0,1515,65,28.0,2014,9,29,18,28,True,184,0,True
A599155,4321,2015-03-28 19:25:00,3,16,1,553,370,1460.0,2015,3,28,19,25,True,61,0,False
A665587,1331,2013-11-27 14:36:00,1,0,0,772,246,2920.0,2013,11,27,14,36,True,79,0,False
A663555,162,2013-10-16 17:01:00,1,0,0,775,156,90.0,2013,10,16,17,1,True,80,0,False
A691345,3355,2014-11-09 14:47:00,1,0,1,91,146,60.0,2014,11,9,14,47,True,15,0,False
A685242,0,2014-08-15 12:54:00,1,0,0,775,335,120.0,2014,8,15,12,54,True,80,0,True
A674659,0,2014-03-21 17:10:00,3,1,1,1062,313,730.0,2014,3,21,17,10,False,124,70,True
A683609,5986,2014-07-17 17:50:00,4,0,1,686,99,2190.0,2014,7,17,17,50,True,70,0,False
A695710,3952,2015-08-02 13:17:00,5,13,1,378,110,330.0,2015,8,2,13,17,True,42,0,False
A713063,0,2015-10-08 16:26:00,5,13,1,1023,327,365.0,2015,10,8,16,26,True,124,0,True
A667520,0,2013-11-23 16:00:00,5,13,1,1509,5,1460.0,2013,11,23,16,0,False,183,87,True
A685145,5014,2014-09-13 14:10:00,1,7,0,772,97,60.0,2014,9,13,14,10,True,79,0,False
A716488,0,2015-11-23 00:00:00,5,13,1,1293,257,730.0,2015,11,23,0,0,True,159,0,True
A667537,0,2013-11-25 17:07:00,1,0,1,91,259,60.0,2013,11,25,17,7,True,15,0,True
A694601,467,2015-01-06 18:37:00,1,0,0,775,6,180.0,2015,1,6,18,37,True,80,0,False
A638060,5205,2015-08-16 17:38:00,1,0,0,775,43,2920.0,2015,8,16,17,38,True,80,0,False
A672067,3385,2014-02-13 17:36:00,4,0,0,775,117,1095.0,2014,2,13,17,36,True,80,0,False
A684664,4007,2014-08-10 17:25:00,1,0,1,553,146,730.0,2014,8,10,17,25,True,61,0,False
A691531,0,2014-11-07 17:15:00,5,13,1,91,370,60.0,2014,11,7,17,15,True,15,0,True
A688600,0,2014-09-21 13:21:00,5,13,0,775,335,21.0,2014,9,21,13,21,True,80,0,True
A704032,4346,2015-06-05 14:31:00,1,0,0,775,117,60.0,2015,6,5,14,31,True,80,0,False
A703630,6560,2015-06-30 07:01:00,1,7,1,841,99,1460.0,2015,6,30,7,1,True,98,0,False
A668671,1461,2013-12-16 14:57:00,5,13,0,775,125,1825.0,2013,12,16,14,57,True,80,0,False
A696247,3408,2015-11-22 13:47:00,1,0,1,1353,182,730.0,2015,11,22,13,47,True,163,0,False
A664380,0,2013-10-03 15:33:00,5,15,0,772,156,180.0,2013,10,3,15,33,True,79,0,True
A678185,0,2014-05-09 19:30:00,5,13,1,1165,35,730.0,2014,5,9,19,30,True,136,0,True
A687055,4148,2014-09-01 10:39:00,4,0,1,661,285,3650.0,2014,9,1,10,39,False,67,44,False
A693594,0,2014-12-12 09:00:00,5,15,0,775,43,180.0,2014,12,12,9,0,True,80,0,True
A675563,6767,2014-04-01 12:19:00,5,13,0,775,156,60.0,2014,4,1,12,19,True,80,0,False
A696819,1125,2015-02-21 17:30:00,1,0,1,633,285,180.0,2015,2,21,17,30,True,65,0,False
A671201,5394,2014-01-25 18:34:00,4,0,1,553,346,2920.0,2014,1,25,18,34,True,61,0,False
A715573,0,2015-11-12 12:36:00,1,0,1,1023,147,180.0,2015,11,12,12,36,True,124,0,True
A685899,0,2014-08-14 17:23:00,5,13,0,1515,296,90.0,2014,8,14,17,23,True,184,0,True
A669510,3732,2014-01-01 18:45:00,1,0,1,1459,40,365.0,2014,1,1,18,45,False,173,80,False
A697892,541,2015-03-16 17:38:00,1,7,1,553,128,365.0,2015,3,16,17,38,True,61,0,False
A678958,259,2014-05-19 18:05:00,1,0,1,378,346,60.0,2014,5,19,18,5,True,42,0,False
A679113,0,2014-05-16 18:37:00,5,13,0,775,70,14.0,2014,5,16,18,37,True,80,0,True
A671079,0,2014-01-25 18:09:00,1,0,1,553,311,730.0,2014,1,25,18,9,True,61,0,True
A687180,0,2014-09-08 11:53:00,1,0,0,775,251,60.0,2014,9,8,11,53,True,80,0,True
A686632,6357,2014-09-02 11:23:00,4,0,0,775,373,270.0,2014,9,2,11,23,True,80,0,False
A693999,0,2014-12-23 14:58:00,5,13,1,1415,43,1460.0,2014,12,23,14,58,True,170,0,True
A691614,1262,2014-11-12 18:27:00,1,0,1,875,283,120.0,2014,11,12,18,27,False,98,119,False
A683070,0,2014-07-06 18:33:00,5,13,0,775,359,3.0,2014,7,6,18,33,True,80,0,True
A703781,6175,2015-05-30 15:30:00,5,13,1,672,64,2190.0,2015,5,30,15,30,False,70,0,False
A668803,2140,2014-01-11 17:42:00,1,7,1,331,43,60.0,2014,1,11,17,42,False,39,80,False
A675983,0,2014-04-03 15:19:00,5,15,0,775,70,240.0,2014,4,3,15,19,True,80,0,True
A684825,1141,2014-08-06 14:23:00,5,13,0,775,43,30.0,2014,8,6,14,23,True,80,0,False
A667828,0,2013-11-26 14:55:00,5,15,0,775,6,120.0,2013,11,26,14,55,True,80,0,True
A707611,547,2015-07-31 12:56:00,1,0,0,775,330,60.0,2015,7,31,12,56,True,80,0,False
A677885,4072,2014-05-12 14:05:00,4,0,1,1293,195,730.0,2014,5,12,14,5,True,159,0,False
A675622,0,2014-04-04 15:30:00,1,0,1,665,346,120.0,2014,4,4,15,30,False,67,80,True
A720143,0,2016-02-08 19:23:00,5,15,0,775,117,365.0,2016,2,8,19,23,True,80,0,True
A701793,0,2015-07-16 11:09:00,1,7,0,1515,244,90.0,2015,7,16,11,9,True,184,0,True
A682824,0,2014-07-08 14:48:00,5,13,0,775,43,60.0,2014,7,8,14,48,True,80,0,True
A711494,1229,2015-12-24 10:12:00,1,7,0,775,251,120.0,2015,12,24,10,12,True,80,0,False
A686319,3254,2015-06-14 12:01:00,1,0,1,1349,100,1825.0,2015,6,14,12,1,False,161,109,False
A671251,986,2014-01-23 14:06:00,4,0,1,1293,204,730.0,2014,1,23,14,6,True,159,0,False
A684978,0,2014-07-31 13:22:00,5,13,0,775,117,14.0,2014,7,31,13,22,True,80,0,True
A689449,678,2014-11-18 11:32:00,1,0,0,775,6,60.0,2014,11,18,11,32,True,80,0,False
A715812,0,2015-11-15 18:01:00,1,0,1,553,327,300.0,2015,11,15,18,1,True,61,0,True
A681003,0,2014-06-17 13:27:00,5,13,1,1369,43,730.0,2014,6,17,13,27,False,163,80,True
A715346,4837,2015-11-09 17:02:00,1,0,1,83,359,300.0,2015,11,9,17,2,False,13,71,False
A683732,0,2014-07-25 16:48:00,5,13,0,775,46,28.0,2014,7,25,16,48,True,80,0,True
A679956,6638,2014-06-08 16:49:00,4,0,1,75,196,365.0,2014,6,8,16,49,False,13,0,False
A695297,6815,2015-01-19 17:53:00,1,0,0,775,125,210.0,2015,1,19,17,53,True,80,0,False
A695950,3943,2015-02-13 14:49:00,1,7,1,1293,146,730.0,2015,2,13,14,49,True,159,0,False
A694278,5035,2015-01-02 16:50:00,5,13,1,909,43,2555.0,2015,1,2,16,50,False,103,0,False
A707887,2456,2015-07-22 18:37:00,1,0,0,775,117,60.0,2015,7,22,18,37,True,80,0,False
A710227,6475,2015-08-24 18:23:00,3,16,0,775,43,4380.0,2015,8,24,18,23,True,80,0,False
A686918,65,2014-09-02 14:51:00,5,13,1,91,346,1095.0,2014,9,2,14,51,True,15,0,False
A693739,4085,2014-12-19 11:23:00,5,13,0,775,43,90.0,2014,12,19,11,23,True,80,0,False
A711807,4165,2015-10-23 18:07:00,1,0,1,608,269,730.0,2015,10,23,18,7,False,63,11,False
A677157,6313,2014-04-22 16:02:00,4,0,1,1023,401,4380.0,2014,4,22,16,2,True,124,0,False
A697921,5623,2015-03-16 12:10:00,1,0,1,824,6,365.0,2015,3,16,12,10,True,95,0,False
A686691,0,2014-08-29 16:56:00,5,13,1,1023,401,1095.0,2014,8,29,16,56,True,124,0,True
A678627,5917,2014-05-25 17:32:00,1,0,0,775,156,30.0,2014,5,25,17,32,True,80,0,False
A698117,0,2015-03-06 09:54:00,5,13,1,1023,359,6.0,2015,3,6,9,54,True,124,0,True
A656110,1567,2013-11-22 17:54:00,4,0,1,1415,346,270.0,2013,11,22,17,54,True,170,0,False
A690723,2575,2014-11-23 18:23:00,1,0,0,767,43,60.0,2014,11,23,18,23,True,78,0,False
A678099,6821,2015-06-10 17:23:00,3,1,1,16,327,730.0,2015,6,10,17,23,False,4,99,False
A717989,4017,2015-12-28 17:33:00,4,0,1,32,359,2555.0,2015,12,28,17,33,True,7,0,False
A673784,6503,2014-03-10 16:24:00,5,13,1,1023,46,120.0,2014,3,10,16,24,True,124,0,False
A699927,4002,2015-05-26 15:52:00,1,0,0,775,246,3650.0,2015,5,26,15,52,True,80,0,False
A671889,3398,2014-02-27 16:04:00,4,0,1,553,311,1825.0,2014,2,27,16,4,True,61,0,False
A697627,4256,2015-03-01 16:13:00,1,0,1,1369,182,730.0,2015,3,1,16,13,False,163,80,False
A685945,1589,2014-09-20 15:37:00,1,0,1,553,327,1825.0,2014,9,20,15,37,True,61,0,False
A689951,5116,2014-10-15 17:21:00,1,0,0,1515,205,150.0,2014,10,15,17,21,True,184,0,False
A699499,0,2015-04-01 18:44:00,1,0,0,775,43,365.0,2015,4,1,18,44,True,80,0,True
A715735,5161,2015-11-13 12:59:00,5,13,1,1022,153,365.0,2015,11,13,12,59,False,124,0,False
A688501,7674,2014-12-18 13:35:00,5,13,0,772,6,120.0,2014,12,18,13,35,True,79,0,False
A672263,1787,2014-02-13 17:05:00,5,13,1,589,396,730.0,2014,2,13,17,5,False,61,106,False
A672744,5368,2014-04-17 17:09:00,3,1,1,1451,40,1095.0,2014,4,17,17,9,True,173,0,False
A701165,0,2015-04-24 17:47:00,5,13,0,774,46,28.0,2015,4,24,17,47,False,80,0,True
A702973,0,2015-05-19 18:49:00,5,13,0,775,43,21.0,2015,5,19,18,49,True,80,0,True
A705338,0,2015-06-17 12:27:00,5,13,0,775,335,21.0,2015,6,17,12,27,True,80,0,True
A696609,4149,2015-07-11 13:49:00,5,13,1,1022,6,730.0,2015,7,11,13,49,False,124,0,False
A714481,744,2015-11-08 19:10:00,1,0,1,378,146,365.0,2015,11,8,19,10,True,42,0,False
A685178,0,2014-08-03 17:47:00,5,13,0,775,70,14.0,2014,8,3,17,47,True,80,0,True
A689596,0,2014-10-10 14:05:00,1,0,1,980,396,730.0,2014,10,10,14,5,True,117,0,True
A714546,702,2015-10-26 12:43:00,4,0,1,1318,283,270.0,2015,10,26,12,43,False,159,53,False
A671352,6172,2014-01-26 15:19:00,1,0,1,1049,99,1095.0,2014,1,26,15,19,False,124,44,False
A705656,5984,2015-06-26 09:42:00,3,16,0,775,335,30.0,2015,6,26,9,42,True,80,0,False
A695943,7468,2015-02-08 14:55:00,1,0,1,259,346,730.0,2015,2,8,14,55,False,30,110,False
A719517,0,2016-01-26 19:01:00,5,15,0,775,117,730.0,2016,1,26,19,1,True,80,0,True
A682535,0,2014-07-04 18:42:00,5,13,1,1338,108,120.0,2014,7,4,18,42,True,161,0,True
A713263,3132,2015-10-16 17:24:00,4,0,1,787,100,1095.0,2015,10,16,17,24,False,82,0,False
A681679,1125,2014-12-05 17:10:00,5,13,1,1293,146,365.0,2014,12,5,17,10,True,159,0,False
A687906,3688,2014-09-25 18:48:00,5,13,0,772,125,30.0,2014,9,25,18,48,True,79,0,False
A678536,7483,2014-05-17 13:44:00,1,0,1,553,370,365.0,2014,5,17,13,44,True,61,0,False
A718585,0,2016-01-07 12:44:00,5,13,1,1023,40,60.0,2016,1,7,12,44,True,124,0,True
A543073,7322,2015-05-11 18:38:00,4,0,1,552,99,3285.0,2015,5,11,18,38,False,61,0,False
A697959,5164,2015-05-31 18:53:00,1,0,1,1293,99,730.0,2015,5,31,18,53,True,159,0,False
A715378,6313,2015-11-21 11:17:00,1,0,1,1353,365,180.0,2015,11,21,11,17,True,163,0,False
A697281,0,2015-03-03 13:14:00,1,0,1,542,346,90.0,2015,3,3,13,14,False,60,76,True
A681576,5676,2014-07-07 16:52:00,1,7,1,1040,182,30.0,2014,7,7,16,52,False,124,23,False
A716400,1076,2015-11-24 00:00:00,5,13,1,1661,40,365.0,2015,11,24,0,0,True,219,0,False
A677460,5595,2014-05-16 14:58:00,1,0,1,1293,97,730.0,2014,5,16,14,58,True,159,0,False
A675049,3517,2014-03-22 16:23:00,4,0,1,1023,43,1095.0,2014,3,22,16,23,True,124,0,False
A710655,1564,2015-10-10 14:30:00,1,0,0,1515,231,60.0,2015,10,10,14,30,True,184,0,False
A660046,2784,2014-03-09 17:06:00,4,0,1,65,97,730.0,2014,3,9,17,6,True,12,0,False
A660910,3716,2013-10-24 12:31:00,4,0,1,711,110,730.0,2013,10,24,12,31,False,70,38,False
A686377,0,2014-08-25 17:01:00,1,0,1,689,128,60.0,2014,8,25,17,1,True,72,0,True
A679631,1074,2014-07-14 18:08:00,3,16,0,767,335,4380.0,2014,7,14,18,8,True,78,0,False
A671682,0,2014-01-30 13:14:00,5,15,0,775,46,730.0,2014,1,30,13,14,True,80,0,True
A695654,294,2015-01-27 14:06:00,3,16,1,1023,6,240.0,2015,1,27,14,6,True,124,0,False
A718566,2217,2016-01-12 09:30:00,3,16,0,775,125,3650.0,2016,1,12,9,30,True,80,0,False
A680351,5310,2014-07-07 15:39:00,1,0,0,772,246,60.0,2014,7,7,15,39,True,79,0,False
A680506,6525,2014-06-07 17:09:00,1,0,1,553,154,90.0,2014,6,7,17,9,True,61,0,False
A650694,6109,2013-12-18 14:04:00,4,0,1,296,97,365.0,2013,12,18,14,4,False,35,99,False
A681414,0,2014-06-18 09:00:00,5,15,0,775,335,730.0,2014,6,18,9,0,True,80,0,True
A714972,1923,2015-11-29 19:00:00,1,0,0,775,70,60.0,2015,11,29,19,0,True,80,0,False
A682833,5058,2014-09-13 18:35:00,1,7,0,1515,231,90.0,2014,9,13,18,35,True,184,0,False
A698953,0,2015-03-25 17:17:00,1,0,1,1165,359,2555.0,2015,3,25,17,17,True,136,0,True
A696584,5564,2015-03-07 15:46:00,1,0,1,686,99,730.0,2015,3,7,15,46,True,70,0,False
A690020,3315,2014-10-15 18:25:00,4,0,1,378,110,120.0,2014,10,15,18,25,True,42,0,False
A716340,7257,2015-12-01 17:24:00,1,0,0,775,117,60.0,2015,12,1,17,24,True,80,0,False
A707004,5978,2015-09-05 12:46:00,1,0,0,775,389,90.0,2015,9,5,12,46,True,80,0,False
A667031,5058,2013-12-20 12:38:00,5,13,0,815,389,730.0,2013,12,20,12,38,True,91,0,False
A667129,4440,2013-12-08 19:11:00,1,0,0,775,43,180.0,2013,12,8,19,11,True,80,0,False
A700119,0,2015-04-08 15:41:00,5,13,0,775,330,4.0,2015,4,8,15,41,True,80,0,True
A676270,0,2014-07-12 17:18:00,1,7,0,775,117,90.0,2014,7,12,17,18,True,80,0,True
A684362,541,2014-11-11 17:41:00,1,0,0,1515,336,150.0,2014,11,11,17,41,True,184,0,False
A712984,6357,2015-10-08 13:53:00,5,13,0,775,251,60.0,2015,10,8,13,53,True,80,0,False
A688544,2268,2014-09-24 15:00:00,5,13,0,775,125,30.0,2014,9,24,15,0,True,80,0,False
A663346,3534,2013-11-10 18:25:00,3,1,1,1293,43,365.0,2013,11,10,18,25,True,159,0,False
A665221,0,2013-10-29 11:28:00,5,13,1,91,128,30.0,2013,10,29,11,28,True,15,0,True
A667366,0,2013-11-17 18:28:00,4,0,1,553,40,1095.0,2013,11,17,18,28,True,61,0,True
A657652,4522,2014-06-03 11:47:00,1,0,1,1048,6,1095.0,2014,6,3,11,47,False,124,43,False
A611032,7451,2014-08-05 16:09:00,4,0,1,193,346,2190.0,2014,8,5,16,9,False,21,0,False
A707464,1188,2015-07-26 14:24:00,1,0,1,1293,365,240.0,2015,7,26,14,24,True,159,0,False
A687966,0,2014-09-17 14:11:00,1,0,0,775,125,120.0,2014,9,17,14,11,True,80,0,True
A643703,5748,2014-03-11 12:55:00,4,0,1,633,401,1095.0,2014,3,11,12,55,True,65,0,False
A668595,0,2013-12-13 11:41:00,4,0,1,553,346,28.0,2013,12,13,11,41,True,61,0,True
A716197,2237,2016-01-03 17:08:00,4,0,0,775,330,60.0,2016,1,3,17,8,True,80,0,False
A713418,0,2015-10-07 08:47:00,5,13,1,91,154,60.0,2015,10,7,8,47,True,15,0,True
A711562,663,2015-09-08 18:00:00,3,16,1,714,6,365.0,2015,9,8,18,0,False,70,42,False
A716766,4481,2015-11-24 16:51:00,4,0,1,633,6,1825.0,2015,11,24,16,51,True,65,0,False
A616576,4256,2015-12-26 12:49:00,4,0,1,293,346,2555.0,2015,12,26,12,49,False,35,47,False
A705109,0,2015-06-29 17:44:00,1,7,0,767,46,60.0,2015,6,29,17,44,True,78,0,True
A663819,7917,2015-11-11 18:55:00,4,0,1,1293,43,1095.0,2015,11,11,18,55,True,159,0,False
A689629,0,2014-10-11 17:05:00,1,0,0,775,330,30.0,2014,10,11,17,5,True,80,0,True
A713084,2895,2015-10-05 17:41:00,1,0,1,1165,147,2190.0,2015,10,5,17,41,True,136,0,False
A699468,4509,2015-04-03 16:53:00,5,13,1,1023,182,60.0,2015,4,3,16,53,True,124,0,False
A700335,2066,2015-07-04 08:56:00,3,14,1,1293,370,730.0,2015,7,4,8,56,True,159,0,False
A713668,0,2015-10-10 17:53:00,5,13,0,775,251,14.0,2015,10,10,17,53,True,80,0,True
A695428,0,2015-01-16 09:00:00,5,15,0,775,43,365.0,2015,1,16,9,0,True,80,0,True
A653055,3985,2015-02-01 12:29:00,4,0,1,280,40,730.0,2015,2,1,12,29,True,32,130,False
A682724,4899,2014-07-13 19:37:00,1,7,0,775,6,60.0,2014,7,13,19,37,True,80,0,False
A713886,284,2015-10-19 20:13:00,1,0,0,775,246,60.0,2015,10,19,20,13,True,80,0,False
A668396,0,2013-12-03 18:11:00,3,11,0,1515,241,2920.0,2013,12,3,18,11,True,184,0,True
A717176,0,2015-12-03 16:13:00,5,13,1,1023,359,7.0,2015,12,3,16,13,True,124,0,True
A707573,6883,2015-07-15 13:14:00,4,0,1,553,359,4380.0,2015,7,15,13,14,True,61,0,False
A690543,6432,2015-03-25 13:24:00,4,0,1,1293,182,365.0,2015,3,25,13,24,True,159,0,False
A704459,4537,2015-06-06 16:26:00,4,0,1,1218,183,4015.0,2015,6,6,16,26,False,141,25,False
A687643,0,2014-09-08 16:41:00,5,13,0,775,76,14.0,2014,9,8,16,41,True,80,0,True
A675640,7542,2014-04-10 11:22:00,4,0,1,307,43,730.0,2014,4,10,11,22,True,39,0,False
A694435,6348,2015-01-06 16:54:00,5,13,1,841,40,730.0,2015,1,6,16,54,True,98,0,False
A668653,1474,2015-11-05 14:23:00,1,0,1,553,6,730.0,2015,11,5,14,23,True,61,0,False
A705804,1390,2015-06-23 11:08:00,4,0,1,553,99,1095.0,2015,6,23,11,8,True,61,0,False
A706506,0,2015-06-30 12:17:00,5,13,0,775,6,5.0,2015,6,30,12,17,True,80,0,True
A702756,0,2015-05-17 19:03:00,3,16,0,775,373,21.0,2015,5,17,19,3,True,80,0,True
A674264,0,2014-03-14 17:56:00,1,0,1,980,346,300.0,2014,3,14,17,56,True,117,0,True
A665741,3985,2014-01-20 14:33:00,4,0,0,775,117,2555.0,2014,1,20,14,33,True,80,0,False
A510475,2132,2014-07-04 17:55:00,4,0,1,1293,283,2555.0,2014,7,4,17,55,True,159,0,False
A641103,235,2015-12-26 15:48:00,4,0,1,1519,43,1095.0,2015,12,26,15,48,False,185,0,False
A660275,4256,2013-11-04 15:40:00,4,0,1,1478,6,730.0,2013,11,4,15,40,False,179,34,False
A716089,0,2015-12-08 19:24:00,4,0,0,772,70,730.0,2015,12,8,19,24,True,79,0,True
A717706,3055,2015-12-13 14:06:00,4,0,1,1023,257,365.0,2015,12,13,14,6,True,124,0,False
A716729,2983,2015-12-13 16:21:00,1,0,0,775,156,150.0,2015,12,13,16,21,True,80,0,False
A690333,0,2014-10-20 09:00:00,5,15,0,775,6,240.0,2014,10,20,9,0,True,80,0,True
A688552,7468,2014-12-18 14:29:00,1,7,0,767,117,90.0,2014,12,18,14,29,True,78,0,False
A698495,5250,2015-03-27 14:39:00,1,0,1,553,311,365.0,2015,3,27,14,39,True,61,0,False
A658728,7392,2013-11-09 17:03:00,1,0,0,772,345,120.0,2013,11,9,17,3,True,79,0,False
A672515,0,2014-02-12 15:40:00,5,15,0,775,184,365.0,2014,2,12,15,40,True,80,0,True
A686675,908,2014-11-14 16:24:00,5,13,1,1293,327,365.0,2014,11,14,16,24,True,159,0,False
A707682,6695,2015-08-21 15:43:00,1,0,0,775,6,60.0,2015,8,21,15,43,True,80,0,False
A667942,6515,2013-12-01 19:00:00,1,0,1,1023,6,240.0,2013,12,1,19,0,True,124,0,False
A709224,0,2015-08-07 09:00:00,5,15,0,775,156,365.0,2015,8,7,9,0,True,80,0,True
A687003,1390,2015-11-12 18:52:00,4,0,1,535,183,1825.0,2015,11,12,18,52,True,60,0,False
A711255,0,2015-09-04 17:57:00,5,13,1,553,359,28.0,2015,9,4,17,57,True,61,0,True
A680426,4294,2014-06-02 16:54:00,4,0,1,1023,401,1095.0,2014,6,2,16,54,True,124,0,False
A697537,223,2015-11-05 14:33:00,1,0,1,1293,43,1095.0,2015,11,5,14,33,True,159,0,False
A695905,4654,2015-01-26 17:48:00,1,0,1,307,346,60.0,2015,1,26,17,48,True,39,0,False
A705731,7033,2015-06-24 15:14:00,5,13,1,1293,370,90.0,2015,6,24,15,14,True,159,0,False
A700025,4839,2015-04-09 15:36:00,4,0,1,1661,42,3650.0,2015,4,9,15,36,True,219,0,False
A624771,1730,2016-01-26 17:34:00,4,0,1,32,311,1825.0,2016,1,26,17,34,True,7,0,False
A715798,0,2015-11-11 11:39:00,5,13,0,775,117,28.0,2015,11,11,11,39,True,80,0,True
A526641,3591,2015-03-22 15:23:00,5,13,1,377,146,2555.0,2015,3,22,15,23,False,42,0,False
A695768,6815,2015-01-22 14:27:00,4,0,1,1164,2,365.0,2015,1,22,14,27,False,136,0,False
A709277,1089,2015-08-16 18:56:00,1,0,0,775,246,90.0,2015,8,16,18,56,True,80,0,False
A586923,6110,2015-03-18 14:23:00,4,0,0,775,43,1460.0,2015,3,18,14,23,True,80,0,False
A682900,2237,2015-02-26 15:22:00,4,0,1,980,370,1095.0,2015,2,26,15,22,True,117,0,False
A671435,2152,2014-03-08 17:42:00,1,7,1,553,128,30.0,2014,3,8,17,42,True,61,0,False
A701297,0,2015-04-27 13:36:00,5,13,0,775,117,14.0,2015,4,27,13,36,True,80,0,True
A711800,0,2015-09-12 14:28:00,5,13,0,775,117,14.0,2015,9,12,14,28,True,80,0,True
A707972,0,2015-07-21 12:58:00,5,13,0,775,117,6.0,2015,7,21,12,58,True,80,0,True
A697766,6110,2015-03-01 11:04:00,4,0,1,841,313,365.0,2015,3,1,11,4,True,98,0,False
A665644,0,2013-10-21 11:39:00,5,13,0,775,156,28.0,2013,10,21,11,39,True,80,0,True
A664059,7071,2013-10-02 13:50:00,4,0,0,1463,46,2920.0,2013,10,2,13,50,True,174,0,False
A676752,7006,2014-04-15 16:25:00,5,13,0,775,345,30.0,2014,4,15,16,25,True,80,0,False
A720466,352,2016-02-16 11:16:00,4,0,1,749,40,3650.0,2016,2,16,11,16,False,75,0,False
A716110,1737,2015-11-17 18:41:00,4,0,0,748,183,120.0,2015,11,17,18,41,True,74,0,False
A703750,7869,2015-06-02 17:55:00,4,0,1,1609,346,1095.0,2015,6,2,17,55,True,208,0,False
A696236,5315,2015-02-11 17:16:00,5,13,1,123,6,730.0,2015,2,11,17,16,False,15,80,False
A670716,3775,2014-01-13 15:52:00,4,0,1,91,285,2920.0,2014,1,13,15,52,True,15,0,False
A673103,1436,2014-03-05 18:40:00,1,0,1,1669,383,1095.0,2014,3,5,18,40,False,219,82,False
A688281,3280,2015-04-20 18:48:00,1,0,1,1446,281,270.0,2015,4,20,18,48,False,172,80,False
